,video_name,tag
19,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Hello/Signer02_hello.mp4,Hello
20,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Hello/Signer03_hello.mp4,Hello
21,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Hello/Signer04_hello.mp4,Hello
22,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Hello/Signer05_hello.mp4,Hello
23,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Hello/Signer06_hello.mp4,Hello
24,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Hello/Signer13_hello.mp4,Hello
25,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Hello/Signer14_hello.mp4,Hello
26,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Hello/Signer15_hello.mp4,Hello
27,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Hello/Signer16_hello.mp4,Hello
28,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Hello/Signer17_hello.mp4,Hello
29,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Hello/Signer18_hello.mp4,Hello
30,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Hello/Signer19_hello.mp4,Hello
31,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Hello/Signer20_hello.mp4,Hello
32,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Hello/Signer21_hello.mp4,Hello
33,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Hello/Signer22_hello.mp4,Hello
34,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Hello/Signer23_hello.mp4,Hello
35,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Hello/Signer24_hello.mp4,Hello
36,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/HowAreYou/Signer01_howareyou.mp4,HowAreYou
37,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/HowAreYou/Signer02_howareyou.mp4,HowAreYou
38,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/HowAreYou/Signer03_howareyou.mp4,HowAreYou
39,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/HowAreYou/Signer04_howareyou.mp4,HowAreYou
40,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/HowAreYou/Signer05_howareyou.mp4,HowAreYou
41,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/HowAreYou/Signer06_howareyou.mp4,HowAreYou
42,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/HowAreYou/Signer13_howareyou.mp4,HowAreYou
43,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/HowAreYou/Signer14_howareyou.mp4,HowAreYou
44,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/HowAreYou/Signer15_howareyou.mp4,HowAreYou
45,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/HowAreYou/Signer16_howareyou.mp4,HowAreYou
46,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/HowAreYou/Signer17_howareyou.mp4,HowAreYou
47,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/HowAreYou/Signer18_howareyou.mp4,HowAreYou
48,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/HowAreYou/Signer19_howareyou.mp4,HowAreYou
49,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/HowAreYou/Signer20_howareyou.mp4,HowAreYou
50,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/HowAreYou/Signer21_howareyou.mp4,HowAreYou
51,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/HowAreYou/Signer22_howareyou.mp4,HowAreYou
52,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/HowAreYou/Signer23_howareyou.mp4,HowAreYou
53,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/HowAreYou/Signer24_howareyou.mp4,HowAreYou
54,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Internet/Signer01_internet.mp4,Internet
55,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Internet/Signer02_internet.mp4,Internet
56,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Internet/Signer03_internet.mp4,Internet
57,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Internet/Signer04_internet.mp4,Internet
58,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Internet/Signer05_internet.mp4,Internet
59,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Internet/Signer06_internet.mp4,Internet
60,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Internet/Signer13_internet.mp4,Internet
61,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Internet/Signer14_internet.mp4,Internet
62,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Internet/Signer15_internet.mp4,Internet
63,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Internet/Signer16_internet.mp4,Internet
64,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Internet/Signer17_internet.mp4,Internet
65,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Internet/Signer18_internet.mp4,Internet
66,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Internet/Signer19_internet.mp4,Internet
67,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Internet/Signer20_internet.mp4,Internet
68,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Internet/Signer21_internet.mp4,Internet
69,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Internet/Signer22_internet.mp4,Internet
70,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Internet/Signer23_internet.mp4,Internet
71,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Internet/Signer24_internet.mp4,Internet
72,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Like/Signer01_like.mp4,Like
73,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Like/Signer02_like.mp4,Like
74,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Like/Signer03_like.mp4,Like
75,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Like/Signer04_like.mp4,Like
76,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Like/Signer05_like.mp4,Like
77,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Like/Signer06_like.mp4,Like
78,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Like/Signer13_like.mp4,Like
79,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Like/Signer14_like.mp4,Like
80,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Like/Signer15_like.mp4,Like
81,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Like/Signer16_like.mp4,Like
82,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Like/Signer17_like.mp4,Like
83,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Like/Signer18_like.mp4,Like
84,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Like/Signer19_like.mp4,Like
85,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Like/Signer20_like.mp4,Like
86,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Like/Signer21_like.mp4,Like
87,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Like/Signer22_like.mp4,Like
88,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Like/Signer23_like.mp4,Like
89,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Like/Signer24_like.mp4,Like
90,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Ready/Signer02_ready.mp4,Ready
91,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Ready/Signer03_ready.mp4,Ready
92,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Ready/Signer04_ready.mp4,Ready
93,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Ready/Signer05_ready.mp4,Ready
94,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Ready/Signer06_ready.mp4,Ready
95,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Ready/Signer07_ready.mp4,Ready
96,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Ready/Signer14_ready.mp4,Ready
97,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Ready/Signer15_ready.mp4,Ready
98,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Ready/Signer16_ready.mp4,Ready
99,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Ready/Signer17_ready.mp4,Ready
100,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Ready/Signer18_ready.mp4,Ready
101,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Ready/Signer19_ready.mp4,Ready
102,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Ready/Signer20_ready.mp4,Ready
103,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Ready/Signer21_ready.mp4,Ready
104,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Ready/Signer22_ready.mp4,Ready
105,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Ready/Signer23_ready.mp4,Ready
106,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Ready/Signer24_ready.mp4,Ready
107,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Sad/Signer01_sad.mp4,Sad
108,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Sad/Signer02_sad.mp4,Sad
109,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Sad/Signer03_sad.mp4,Sad
110,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Sad/Signer04_sad.mp4,Sad
111,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Sad/Signer05_sad.mp4,Sad
112,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Sad/Signer06_sad.mp4,Sad
113,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Sad/Signer13_sad.mp4,Sad
114,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Sad/Signer14_sad.mp4,Sad
115,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Sad/Signer15_sad.mp4,Sad
116,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Sad/Signer16_sad.mp4,Sad
117,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Sad/Signer17_sad.mp4,Sad
118,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Sad/Signer18_sad.mp4,Sad
119,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Sad/Signer19_sad.mp4,Sad
120,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Sad/Signer20_sad.mp4,Sad
121,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Sad/Signer21_sad.mp4,Sad
122,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Sad/Signer22_sad.mp4,Sad
123,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Sad/Signer24_sad.mp4,Sad
124,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Talk/Signer01_talk.mp4,Talk
125,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Talk/Signer02_talk.mp4,Talk
126,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Talk/Signer03_talk.mp4,Talk
127,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Talk/Signer04_talk.mp4,Talk
128,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Talk/Signer05_talk.mp4,Talk
129,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Talk/Signer06_talk.mp4,Talk
130,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Talk/Signer13_talk.mp4,Talk
131,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Talk/Signer14_talk.mp4,Talk
132,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Talk/Signer15_talk.mp4,Talk
133,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Talk/Signer16_talk.mp4,Talk
134,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Talk/Signer17_talk.mp4,Talk
135,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Talk/Signer18_talk.mp4,Talk
136,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Talk/Signer19_talk.mp4,Talk
137,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Talk/Signer20_talk.mp4,Talk
138,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Talk/Signer21_talk.mp4,Talk
139,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Talk/Signer22_talk.mp4,Talk
140,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Talk/Signer23_talk.mp4,Talk
141,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Talk/Signer24_talk.mp4,Talk
142,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/ThankYou/Signer01_thankyou.mp4,ThankYou
143,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/ThankYou/Signer02_thankyou.mp4,ThankYou
144,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/ThankYou/Signer03_thankyou.mp4,ThankYou
145,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/ThankYou/Signer04_thankyou.mp4,ThankYou
146,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/ThankYou/Signer05_thankyou.mp4,ThankYou
147,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/ThankYou/Signer06_thankyou.mp4,ThankYou
148,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/ThankYou/Signer13_thankyou.mp4,ThankYou
149,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/ThankYou/Signer14_thankyou.mp4,ThankYou
150,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/ThankYou/Signer15_thankyou.mp4,ThankYou
151,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/ThankYou/Signer17_thankyou.mp4,ThankYou
152,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/ThankYou/Signer18_thankyou.mp4,ThankYou
153,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/ThankYou/Signer19_thankyou.mp4,ThankYou
154,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/ThankYou/Signer20_thankyou.mp4,ThankYou
155,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/ThankYou/Signer21_thankyou.mp4,ThankYou
156,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/ThankYou/Signer22_thankyou.mp4,ThankYou
157,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/ThankYou/Signer23_thankyou.mp4,ThankYou
158,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/ThankYou/Signer24_thankyou.mp4,ThankYou
159,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Yes/Signer01_yes.mp4,Yes
160,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Yes/Signer02_yes.mp4,Yes
161,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Yes/Signer03_yes.mp4,Yes
162,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Yes/Signer04_yes.mp4,Yes
163,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Yes/Signer05_yes.mp4,Yes
164,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Yes/Signer06_yes.mp4,Yes
165,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Yes/Signer13_yes.mp4,Yes
166,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Yes/Signer14_yes.mp4,Yes
167,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Yes/Signer15_yes.mp4,Yes
168,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Yes/Signer16_yes.mp4,Yes
169,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Yes/Signer17_yes.mp4,Yes
170,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Yes/Signer18_yes.mp4,Yes
171,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Yes/Signer19_yes.mp4,Yes
172,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Yes/Signer20_yes.mp4,Yes
173,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Yes/Signer21_yes.mp4,Yes
174,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Yes/Signer22_yes.mp4,Yes
175,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Yes/Signer23_yes.mp4,Yes
176,/FINALEST_CustomDataset10_KFOLDS/CustomDataset10_TRAIN_KFOLD2/Yes/Signer24_yes.mp4,Yes
